radius_bin,insol_bin,st_Teff_bin,Source Pipeline,Full TOI ID,Planet Radius Value,Orbital Period Value,Effective Temperature Value,Effective Stellar Flux Value,Planet Equilibrium Temperature (K) Value,mass_flag,V mag,K_amp,TSM,t_HIRES,X,TIC,TSM_Vmag_priority,X_priority,vip_rank
3,3,3,spoc,1723.01,3.1569700000000003,13.716057000000001,5777.0,91.580168,788.987475,0.0,9.664,2.652551656471938,58.42112442501675,6165.69767209679,0.009475184728794736,71431780.0,,,
3,3,3,spoc,561.03,2.842121,16.37165,5391.0,38.003128000000004,633.249107,0.0,10.252,2.2355636769673803,52.46088367085281,14918.8668147561,0.003516412092302096,377064495.0,,,
3,3,3,spoc,1277.02,3.549235,37.074384,5544.0,13.348885999999998,487.50716500000004,0.0,10.366,2.4164550631683674,49.80180540707475,14182.48978889233,0.0035114994721222596,153949511.0,,,
3,3,3,spoc,1136.04,2.540807,18.804756,5729.0,48.445427,672.8727610000001,0.0,9.534,1.657265914890207,47.91105176616861,14012.819557509927,0.0034190871843840674,142276270.0,,,
3,3,3,spoc,254.01,3.283981,20.186539,6101.0,55.743317000000005,696.895969,0.0,10.263,2.327417563176648,43.872962182798304,13904.690025666541,0.0031552635910483155,49687222.0,,,
3,3,3,spoc,1464.01,3.304004,11.327525,5290.0,56.015018000000005,697.743614,0.0,11.371,3.330861314711544,43.449512584887444,18836.353189736383,0.002306683897207999,229944666.0,,,
3,3,3,spoc,1762.01,3.921671,24.149898999999998,6156.0,38.922973,637.046673,0.0,11.344,2.92528363064491,41.82051354054301,23821.766552773992,0.0017555588687302077,435680451.0,,,
3,3,3,qlp,1422.01,3.08969,12.998439999999999,5914.0,87.9801,853.0,0.0,10.622,2.5416524166914436,39.47956989958832,16228.471210944013,0.0024327349992748814,333473672.0,,,
3,3,3,qlp,1249.01,3.14803,13.0783,5453.0,31.4454,659.0,0.0,11.089,2.834144745499783,39.41654583833095,20066.234011765122,0.001964322045443129,232976128.0,,,
3,3,3,spoc,1438.01,2.81252,5.14002,5374.0,12.5877,524.0,0.0,10.957,0.39188718802845385,35.9767733037406,929368.1729336672,3.8711002110364295e-05,229650439.0,,,
3,3,3,qlp,1349.01,2.7546,12.71672,5711.1,34.1387,673.0,0.0,10.011,2.1754841233338897,35.29002686374735,12618.219848512392,0.0027967516248266844,272635712.0,,,
3,3,3,spoc,518.01,3.618524,17.878970000000002,5596.0,63.765593,720.7196299999999,0.0,10.905,3.15457493570114,34.885261590503816,13671.879736479059,0.0025516068209277473,264979636.0,,,
3,3,3,,KOI-142 b,3.78,10.95416,5471.0,68.563,,1.0,,2.578670910110813,34.58658466033456,,,,,,
3,3,3,spoc,1751.01,2.8096970000000003,37.473479,6114.0,38.12011,633.735864,0.0,9.327,1.4491721316681672,32.89677832047861,15145.024448513283,0.0021721178749043177,287080092.0,,,
3,3,3,spoc,1805.01,3.11764,24.073068,5232.43,19.884164000000002,538.575488,0.0,11.513,2.3751919821546292,30.74364407055297,42219.44200117723,0.0007281868876830662,165763244.0,,,
3,3,3,,Kepler-96 b,2.67,16.2385,5690.0,57.523999999999994,,1.0,,2.140123866656196,29.964089995241768,,,,,,
3,3,3,spoc,1441.01,2.780422,22.095791000000002,5885.0,66.80524100000001,729.159239,0.0,10.041,1.7866771571145343,28.88386768378304,19231.70357094376,0.0015018881492860708,233951353.0,,,
3,3,3,,K2-32 d,3.27,31.7142,5415.0,14.5,,1.0,,2.304999598716382,28.33119937940746,,,,,,
3,3,3,,TOI-125 d,2.93,19.98,5320.0,26.7,,1.0,,3.550247498078475,26.76780032251023,,,,,,
3,3,3,spoc,2100.01,2.800153,23.657487,5535.0,23.556341,561.884055,0.0,11.432,1.8783848302920185,26.358342519423672,62652.84284822095,0.00042070465315161877,219436394.0,,,
3,3,3,,EPIC 220674823 c,2.73,13.339079000000002,5617.0,64.0,,1.0,,1.5987801208786467,26.219776585854287,,,,,,
3,3,3,qlp,2110.01,3.20531,32.76639,6073.0,38.3962,693.0,0.0,10.211,1.9060583524932657,23.376831238895072,19762.302468593367,0.001182900184634153,394029948.0,,,
3,3,3,qlp,1439.01,3.43424,27.643040000000003,5873.0,39.0924,696.0,0.0,10.55,2.3897356600298543,18.850448376578164,17179.487261331284,0.0010972649002748754,232982558.0,,,
3,3,3,,EPIC 249893012 d,3.94,35.747,5430.0,53.0,,1.0,,1.9162796854233963,17.544817654943348,,,,,,
3,3,3,,Kepler-47 b,3.05,49.4643,5636.0,11.820668072951788,,1.0,,0.37120123978906,16.480849974215634,,,,,,
3,3,3,spoc,2086.01,2.8480950000000003,41.752412,5337.0,11.552481,470.20643099999995,0.0,11.919,1.6606609031267823,16.163862348714623,125530.13728903922,0.0001287647946364987,230387153.0,,,
3,3,3,,Kepler-29 b,3.35,10.3384,5701.0,96.0,,1.0,,1.344183514514704,16.064828677430597,,,,,,
3,3,3,,Kepler-177 b,2.9,36.855,5942.0,38.118,,1.0,,0.3849890473067205,15.10523950619865,,,,,,
3,3,3,,Kepler-20 c,3.047,10.85409089,5495.0,77.023,,1.0,,3.817219617188876,14.6340094208555,,,,,,
3,3,3,,Kepler-29 c,3.14,13.2884,5701.0,69.0,,1.0,,1.096483819128766,13.718523924417653,,,,,,
3,3,3,,Kepler-79 c,3.72,27.4029,6174.0,79.765,,1.0,,1.1290498368180768,13.544998974643116,,,,,,
3,3,3,,K2-10 b,3.84,19.3044,5620.0,54.1,,1.0,,6.816115805074492,12.43915161250866,,,,,,
3,3,3,spoc,2090.01,3.822229,230.92935899999998,6395.0,10.509127000000001,459.210073,0.0,9.318,1.242018344849531,12.356474126999284,20448.14448667164,0.0006042833928062955,233721037.0,,,
3,3,3,,HD 119130 b,2.63,16.9841,5725.0,67.0,,1.0,,6.1057041296186405,11.325664489544563,,,,,,
3,3,3,,Kepler-79 e,3.49,81.0659,6174.0,18.78,,1.0,,0.5465514655026306,11.21193828049566,,,,,,
3,3,3,,Kepler-11 d,3.12,22.6845,5663.0,51.115,,1.0,,1.6975248924792892,10.477414700306467,,,,,,
3,4,1,spoc,1639.01,3.4348129999999997,0.901465,3896.0,325.547024,1083.360962,0.0,14.382,10.94834879490179,61.892658663019766,27913.39598442159,0.0022173102369042424,348673213.0,2.0,1.0,
3,4,1,spoc,1284.01,2.558112,1.283251,3855.0,172.02529099999998,923.672099,0.0,14.182,6.194851445556747,52.67433242128192,72518.3866487956,0.0007263583051893053,267561446.0,1.0,2.0,
3,4,2,qlp,1319.01,3.8132,1.7841099999999999,5159.2,505.43199999999996,1320.0,0.0,10.104,7.96271638063535,176.8429802048523,1026.094670674274,0.17234567653357372,167098530.0,1.0,1.0,
3,4,2,,K2-266 b,3.3,0.658524,4285.0,879.5,,1.0,,10.625119456424818,150.56384316155246,,,,3.0,,
3,4,2,spoc,2022.01,3.174251,0.449014,3975.0,928.107444,1407.72983,0.0,13.134,11.909866317226669,124.8606127236539,7473.020140262906,0.016708186299530196,11996814.0,2.0,4.0,
3,4,2,spoc,1410.01,2.943638,1.216835,4634.6,565.541505,1243.757952,0.0,11.111,6.752780605842531,117.90818926749516,3606.9875749552907,0.03268882601264759,199444169.0,,2.0,
3,4,2,qlp,969.01,3.6389400000000003,1.82401,4249.1,178.90400000000002,1018.0,0.0,11.646,8.930645260383601,99.58283608487528,3375.547693403984,0.02950123805966834,280437559.0,,3.0,
3,4,2,qlp,1853.01,3.78281,1.24357,4968.8,616.102,1387.0,0.0,12.178,9.426315332246178,82.30564251607802,4945.679837707207,0.016641926937639075,73540072.0,,5.0,
3,4,2,spoc,2016.02,2.961039,2.4586900000000003,5175.0,386.331473,1130.732232,0.0,11.162,4.678456272987824,74.7692063272319,7875.983122009007,0.009493317236586429,219508169.0,,,
3,4,2,qlp,1533.01,2.8086,3.6462,5053.0,121.22200000000001,924.0,0.0,10.953,3.8473540123674748,65.0992131039465,9606.952140216015,0.0067762607904990274,345143460.0,,,
3,4,2,,Kepler-94 b,3.51,2.50806,4781.0,216.09400000000002,,1.0,,5.881803066767312,56.196681350913316,,,,,,
3,4,2,spoc,1246.02,3.001516,4.307412,5141.0,196.477935,954.8786779999999,0.0,11.632,4.0271652480936835,44.18116354696633,16387.436624839924,0.0026960387129733843,230127302.0,,,
3,4,2,qlp,1887.01,2.59667,2.20016,4250.0,147.93200000000002,971.0,0.0,13.418,4.546518877490798,36.08894692501051,66611.91649037617,0.0005417791414277129,229586455.0,,,
3,4,2,spoc,1246.03,2.6288,5.903194,5141.0,129.068304,859.655904,0.0,11.632,2.8939072295028803,32.95460614356752,31735.161787798945,0.0010384256542923125,230127302.0,,,
3,4,2,,K2-285 b,2.59,3.471745,4975.0,234.31,,1.0,,4.636865941047357,30.201028115508862,,,,,,
3,4,2,,NGTS-4 b,3.18,1.3373508,5143.0,950.8873302649183,,1.0,,14.509811861853509,21.121923613645933,,,,,,
3,4,2,,Kepler-305 b,3.6,5.487,5100.0,112.914,,1.0,,4.249934260945455,11.715117767798608,,,,,,
3,4,3,qlp,1769.01,3.2652799999999997,0.60987,5493.0,720.6389999999999,1443.0,0.0,10.154,8.357031158368548,191.11731249192533,975.4519548909369,0.19592693574876655,287225295.0,3.0,1.0,
3,4,3,spoc,1797.01,3.213549,3.645428,5922.0,535.519147,1226.9122439999999,0.0,9.182,4.13258563120389,118.4136733302651,1629.5444202687888,0.07266673547366882,368435330.0,2.0,3.0,
3,4,3,spoc,509.01,2.9363,9.059881535,5560.26,135.5821,948.478,0.0,8.58,2.7690196222898686,115.82370582276435,2084.7686111674047,0.055557103652815805,453211454.0,1.0,5.0,
3,4,3,spoc,554.01,3.4115919999999997,7.048602000000001,6337.87,416.68239700000004,1152.31453,0.0,6.911339999999999,1.733525460205819,107.53478417053556,1143.8931971682937,0.09400771368930054,407966340.0,,2.0,
3,4,3,qlp,1617.01,3.54238,1.40127,5521.0,892.145,1522.0,0.0,10.912,7.190797572331442,104.28321420911666,2648.2306029178294,0.03937844917818602,322202434.0,,,
3,4,3,spoc,480.01,3.083112,6.866196,6212.63,368.832599,1117.704692,0.0,7.28,1.7177273380431062,97.14207218099119,1636.068454624204,0.059375310309558046,317548889.0,,4.0,
3,4,3,,Kepler-33 c,3.2,13.17562,5904.0,241.75900000000001,,1.0,,0.0892616609321871,96.40872665612845,,,,,,
3,4,3,spoc,1136.02,3.00227,6.256742,5729.0,210.125477,971.045159,0.0,9.534,3.1762260361718453,87.25756807056337,3814.934829994643,0.022872623507093015,142276270.0,,,
3,4,3,spoc,1413.01,3.718569,6.116688,5427.0,149.079483,891.198032,0.0,10.849,4.8729164162992555,79.11948171679315,5441.667503042633,0.014539565615237348,119700084.0,,,
3,4,3,spoc,669.01,3.8422419999999997,3.9486779999999997,5581.9,641.234094,1283.435066,0.0,10.606,7.619698469818915,66.39005324059086,1779.2392685054413,0.03731372975842559,124573851.0,,,
3,4,3,qlp,1293.01,3.86269,1.68494,5923.0,880.471,1517.0,0.0,11.647,7.318246400867073,65.71021873688309,5031.481388466752,0.013059815522224764,202504234.0,,,
3,4,3,spoc,1778.01,2.829971,6.515951,6023.0,414.067919,1150.502709,0.0,8.99,2.6781290994788716,64.38338267635993,3251.2241292803706,0.019802812761053976,39699648.0,,,
3,4,3,qlp,1548.01,3.34292,12.6017,5861.6,135.06799999999998,949.0,0.0,9.267,2.9499208163335036,63.42858782820797,3458.5113810852135,0.01833985227722608,440100539.0,,,
3,4,3,qlp,1391.01,2.5465299999999997,2.72687,5256.0,543.502,1345.0,0.0,11.140999999999998,3.4997880775176156,61.51289953839088,13804.682785661542,0.004455944442438203,389182138.0,,,
3,4,3,qlp,1655.01,3.67705,3.2776699999999996,5411.0,573.692,1363.0,0.0,11.125,5.904957008605096,58.7823742633495,4778.333372356237,0.012301857087540002,266500992.0,,,
3,4,3,spoc,1631.01,3.677997,7.626094999999999,5473.0,129.4418,860.2771449999999,0.0,11.458,4.403553514545077,58.27571653911609,11676.24957275004,0.004990961881726098,29054413.0,,,
3,4,3,qlp,1736.01,2.73696,7.07349,5656.0,201.183,1049.0,0.0,8.953,2.6503670673707203,57.1163768263811,3208.4691898022807,0.017801753249779798,408618999.0,,,
3,4,3,qlp,1602.01,3.90515,6.15952,6175.9,487.519,1309.0,0.0,11.292,4.5222325972277355,54.17343803946754,9501.761691293763,0.005701409885822054,129991079.0,,,
3,4,3,spoc,1287.01,2.584434,9.602018,5891.0,193.103277,950.751809,0.0,9.16,2.0793261275674544,52.719773903756696,6307.6081383356495,0.008358124466125688,352764091.0,,,
3,4,3,spoc,1716.01,2.7416669999999996,8.088417,5878.6,251.439553,1015.61276,0.0,9.406,2.4491829800738083,52.7093976365114,5702.528450450985,0.00924316258910429,14336130.0,,,
3,4,3,spoc,506.01,2.582442,2.774207,5280.0,444.23102800000004,1170.905839,0.0,11.054,3.508205430312514,49.946920568313374,12680.60262852506,0.003938844393401115,274138511.0,,,
3,4,3,,TOI-125 b,2.7260000000000004,4.65382,5320.0,185.0,,1.0,,4.030620979075788,49.3732698235579,,,,,,
3,4,3,qlp,1537.01,3.1970099999999997,6.49052,5999.0,150.13299999999998,975.0,0.0,10.925,3.3133174050158014,48.84389323949218,12623.617955860933,0.0038692467888585607,173612049.0,,,
3,4,3,spoc,1804.01,3.008378,4.926312,5428.81,282.47934300000003,1045.6020429999999,0.0,10.634,3.650389104735886,47.58258623947133,7954.8428991449855,0.005981587171832856,148679712.0,,,
3,4,3,qlp,1279.01,2.5838200000000002,9.61548,5477.0,102.306,886.0,0.0,10.714,2.2370182258895035,47.57511837246274,22801.89183843553,0.0020864548744270743,224297258.0,,,
3,4,3,qlp,1520.01,3.8913800000000003,6.15501,6153.0,493.779,1313.0,0.0,10.154,4.584563420746437,47.402298132369175,3241.2606468312165,0.01462464864672686,269238073.0,,,
3,4,3,qlp,1768.01,3.07592,7.33855,5994.0,291.965,1151.0,0.0,10.419,2.986415888185346,46.48172671893887,9750.106316781546,0.004767304602508398,137906197.0,,,
3,4,3,qlp,1699.01,3.4721699999999998,4.54856,5654.4,221.88099999999997,1075.0,0.0,11.402,4.567434178282,44.32036693614186,10307.784523992535,0.004299698624178764,22705558.0,,,
3,4,3,spoc,462.01,2.807559,4.106841999999999,5205.0,238.54239700000002,1002.330958,0.0,11.658,3.6030133349126063,43.82483255673037,20969.022576334177,0.0020899797497567416,420049884.0,,,
3,4,3,spoc,2092.01,3.189379,4.303042,5468.73,340.475833,1095.5730039999999,0.0,11.295,4.188022557242216,43.65333200601486,11109.433198120052,0.003929393266742169,393965778.0,,,
3,4,3,qlp,1813.01,2.95586,0.7979999999999999,6194.2,898.5369999999999,1525.0,0.0,10.448,5.441570089705562,41.680083420821376,3016.2092767144413,0.013818697443376183,377290815.0,,,
3,4,3,spoc,1686.01,3.7172410000000005,6.702137,6141.0,505.62712999999997,1209.4205439999998,0.0,10.411,4.11096243269113,41.10652596327926,5107.670938272377,0.008047998091510408,102672709.0,,,
3,4,3,qlp,1794.01,3.0270599999999996,8.7657,5707.0,201.097,1049.0,0.0,10.32,2.8985589548583612,36.637556961847864,9448.125427569825,0.0038777593759433716,286916251.0,,,
3,4,3,,TOI-132 b,3.42,2.1097019,5397.0,860.0,,1.0,,11.417657590893713,36.570454466211466,,,,,,
3,4,3,spoc,2078.01,2.538544,6.277248,5244.0,105.27802700000001,816.9663780000001,0.0,12.026,2.615820008477388,35.91267775517288,55833.41751472137,0.0006432111691121886,159244568.0,,,
3,4,3,qlp,2043.01,3.52595,12.013,6178.0,127.15299999999999,935.0,0.0,10.604,3.066186300296155,35.082053882539284,10967.631455134415,0.003198690075067747,346929661.0,,,
3,4,3,qlp,2160.01,2.69279,2.23917,6021.0,675.363,1420.0,0.0,11.297,3.532549412255488,35.04959718384648,15643.482314394609,0.0022405239753807895,284477310.0,,,
3,4,3,spoc,1753.01,2.963485,5.384942,5700.0,237.97723399999998,1001.73674,0.0,11.831,3.2958385998959527,33.77123920703154,29388.542943275566,0.0011491294165966396,289580577.0,,,
3,4,3,qlp,1281.01,2.6276200000000003,6.39078,6191.0,415.36,1257.0,0.0,10.294,2.2900565755689986,33.49979781693966,14778.062633556168,0.0022668599157830423,232971294.0,,,
3,4,3,qlp,1609.01,2.67981,13.3118,6011.0,109.875,901.0,0.0,10.775,1.9381296963040233,32.250546924523505,32132.48062636224,0.0010036743598956501,229951289.0,,,
3,4,3,spoc,2071.01,2.652027,5.673992,5873.3,265.298868,1029.327554,0.0,11.541,2.6003925129623098,28.68084349687195,36143.658675729515,0.0007935235266077574,198360694.0,,,
3,4,3,qlp,2170.01,2.6677,9.27688,6018.0,135.491,950.0,0.0,11.0,2.149452885690614,26.618186652141876,32140.606363376373,0.0008281793551497152,154741689.0,,,
3,4,3,qlp,1445.01,2.6132400000000002,9.81327,6240.0,204.54,1053.0,0.0,10.931,1.9504379023463392,26.612717597449855,36630.73816483745,0.0007265132763007193,259172391.0,,,
3,4,3,,Kepler-65 c,2.58,5.8599440000000005,6211.0,609.992,,1.0,,1.6535085555267277,26.55969155221437,,,,,,
3,4,3,,Kepler-25 b,2.748,6.238297,6270.0,542.96,,1.0,,2.695978636190586,25.481167346672745,,,,,,
3,4,3,,WASP-47 d,3.576,9.03077,5552.0,190.0,,1.0,,3.9257682598272776,25.268530655959285,,,,,,
3,4,3,,Kepler-11 c,2.87,13.0241,5663.0,107.22399999999999,,1.0,,0.8113690779421725,24.699494621129432,,,,,,
3,4,3,qlp,2037.01,2.86345,11.150310000000001,6319.0,194.69400000000002,1040.0,0.0,11.269,2.1357010291709795,23.54838208595043,41708.92651698641,0.0005645885438063263,405559035.0,,,
3,4,3,spoc,1664.01,2.5238680000000002,11.834577000000001,6225.0,200.395603,959.603441,0.0,9.653,0.5083066413296442,23.470077699110966,166210.46255001082,0.00014120698143204488,353782445.0,,,
3,4,3,,Kepler-36 c,3.679,16.23855,5911.0,197.563,,1.0,,1.9538457617300569,17.969041054558218,,,,,,
3,4,3,,K2-105 b,3.37,8.267704,5464.0,104.13447876669628,,1.0,,9.5679743468541,13.678231039892326,,,,,,
3,4,3,,Kepler-103 b,3.37,15.9654,5845.0,150.536,,1.0,,2.329939539346694,13.305814119874194,,,,,,
3,4,3,,EPIC 249893012 c,3.67,15.624,5430.0,160.0,,1.0,,3.6387902427607752,12.965576750767735,,,,,,
3,4,3,,Kepler-95 b,3.42,11.5231,5699.0,178.832,,1.0,,3.5025815486503444,11.56799986952149,,,,,,
3,5,1,qlp,716.01,2.98849,0.8370700000000001,3776.0,2645.93,1998.0,0.0,14.128,9.742327995778162,88.14829610239518,27898.729905722743,0.003159580970182937,119081096.0,1.0,1.0,
3,5,2,qlp,1702.01,2.9517700000000002,0.40312,4252.9,1215.98,1645.0,0.0,12.075,10.17330058292295,96.49851327540009,3861.7679447692744,0.02498816983710954,371210825.0,1.0,1.0,
3,5,3,qlp,1792.01,3.6657599999999997,8.818660000000001,5502.5,4703.93,2307.0,0.0,9.275,4.15991171924849,115.62787408878842,1752.03064328821,0.06599649071877994,29191596.0,2.0,5.0,
3,5,3,spoc,1598.01,3.7806919999999997,1.103694,6011.0,8050.412440000001,2415.874013,0.0,9.145001,7.5956544516168165,103.36093441099159,466.2082213546713,0.22170551628337545,67418624.0,1.0,1.0,
3,5,3,qlp,1492.01,3.54647,0.8667299999999999,5904.0,1519.96,1739.0,0.0,10.297,7.5069834630676,97.89034727497975,1379.0468095898786,0.07098406420597994,354594208.0,3.0,4.0,
3,5,3,qlp,1562.01,3.95137,0.9899899999999999,6208.0,7729.29,2612.0,0.0,9.625,8.423452142922178,88.19326363147847,589.8338607809148,0.1495222120932738,249862365.0,,2.0,
3,5,3,qlp,2173.01,3.20704,0.6857,5829.0,1431.46,1713.0,0.0,11.124,7.3098976467397065,87.64199440201945,3115.2100424640344,0.028133574689139535,293567206.0,,,
3,5,3,spoc,1681.01,3.26185,1.5375590000000001,5672.5,1160.699357,1488.674282,0.0,10.97,5.910641208777345,86.45972528851028,4134.668843725678,0.02091091900133964,321041369.0,,,
3,5,3,qlp,1700.01,3.49799,1.12355,5524.0,2963.42,2055.0,0.0,11.238,7.665114572967301,75.71567392956064,3146.825238294062,0.024060971994303428,23650642.0,,,
3,5,3,qlp,1660.01,3.7381699999999998,1.3567,6375.0,3045.37,2069.0,0.0,9.505,6.69876752763349,75.05101812932271,835.0646767479798,0.08987449741210034,311121985.0,,3.0,
3,5,3,qlp,2041.01,3.0101,1.37477,5825.0,1122.82,1612.0,0.0,11.101,5.232353188881183,69.59244739482236,5952.72504447081,0.011690855343547796,54364414.0,,,
3,5,3,qlp,1504.01,3.69201,1.2456399999999999,6194.0,1633.84,1771.0,0.0,10.581,7.032030436033086,65.58473222649953,2041.4955737632301,0.0321258263154608,326114850.0,,,
